"Plot Title: Hour4"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266540, SEN S/N: 1266540, LBL: light)","Max: Temperature, °C (LGR S/N: 1266540)","Min: Temperature, °C (LGR S/N: 1266540)","Avg: Temperature, °C (LGR S/N: 1266540)","Bad Battery (LGR S/N: 1266540)","Coupler Attached (LGR S/N: 1266540)","Host Connected (LGR S/N: 1266540)","Stopped (LGR S/N: 1266540)","End Of File (LGR S/N: 1266540)"
1056,06/23/18 11:00:00 AM,484.4,12.304,12.304,12.304,,,,,
1057,06/23/18 12:00:00 PM,387.5,12.401,12.401,12.401,,,,,
1058,06/23/18 01:00:00 PM,355.2,12.497,12.497,12.497,,,,,
1059,06/23/18 02:00:00 PM,344.4,12.497,12.497,12.497,,,,,
1060,06/23/18 03:00:00 PM,344.4,12.594,12.594,12.594,,,,,
1061,06/23/18 04:00:00 PM,322.9,12.690,12.690,12.690,,,,,
1062,06/23/18 05:00:00 PM,516.7,12.787,12.787,12.787,,,,,
1063,06/23/18 06:00:00 PM,581.3,12.883,12.883,12.883,,,,,
1064,06/23/18 07:00:00 PM,279.9,12.980,12.980,12.980,,,,,
1065,06/23/18 08:00:00 PM,43.1,12.883,12.883,12.883,,,,,
1066,06/23/18 09:00:00 PM,0.0,12.883,12.883,12.883,,,,,
1067,06/23/18 10:00:00 PM,0.0,12.883,12.883,12.883,,,,,
1068,06/23/18 11:00:00 PM,0.0,12.787,12.787,12.787,,,,,
1069,06/24/18 12:00:00 AM,0.0,12.690,12.690,12.690,,,,,
1070,06/24/18 01:00:00 AM,0.0,12.690,12.690,12.690,,,,,
1071,06/24/18 02:00:00 AM,0.0,12.497,12.497,12.497,,,,,
1072,06/24/18 03:00:00 AM,0.0,12.401,12.401,12.401,,,,,
1073,06/24/18 04:00:00 AM,0.0,12.304,12.304,12.304,,,,,
1074,06/24/18 05:00:00 AM,0.0,12.207,12.207,12.207,,,,,
1075,06/24/18 06:00:00 AM,53.8,12.304,12.304,12.304,,,,,
1076,06/24/18 07:00:00 AM,96.9,12.304,12.304,12.304,,,,,
1077,06/24/18 08:00:00 AM,172.2,12.401,12.401,12.401,,,,,
1078,06/24/18 09:00:00 AM,710.4,12.594,12.594,12.594,,,,,
1079,06/24/18 10:00:00 AM,215.3,12.690,12.690,12.690,,,,,
1080,06/24/18 11:00:00 AM,387.5,12.980,12.980,12.980,,,,,
1081,06/24/18 12:00:00 PM,322.9,13.269,13.269,13.269,,,,,
1082,06/24/18 01:00:00 PM,2325.0,13.846,13.846,13.846,,,,,
1083,06/24/18 02:00:00 PM,1722.2,14.134,14.134,14.134,,,,,
1084,06/24/18 03:00:00 PM,2066.7,14.421,14.421,14.421,,,,,
1085,06/24/18 04:00:00 PM,1463.9,15.091,15.091,15.091,,,,,
1086,06/24/18 05:00:00 PM,861.1,14.996,14.996,14.996,,,,,
1087,06/24/18 06:00:00 PM,495.1,14.709,14.709,14.709,,,,,
1088,06/24/18 07:00:00 PM,215.3,14.517,14.517,14.517,,,,,
1089,06/24/18 08:00:00 PM,43.1,14.230,14.230,14.230,,,,,
1090,06/24/18 09:00:00 PM,0.0,14.038,14.038,14.038,,,,,
1091,06/24/18 10:00:00 PM,0.0,13.846,13.846,13.846,,,,,
1092,06/24/18 11:00:00 PM,0.0,13.654,13.654,13.654,,,,,
1093,06/25/18 12:00:00 AM,0.0,13.558,13.558,13.558,,,,,
1094,06/25/18 01:00:00 AM,0.0,13.461,13.461,13.461,,,,,
1095,06/25/18 02:00:00 AM,0.0,13.365,13.365,13.365,,,,,
1096,06/25/18 03:00:00 AM,0.0,13.173,13.173,13.173,,,,,
1097,06/25/18 04:00:00 AM,0.0,13.076,13.076,13.076,,,,,
1098,06/25/18 05:00:00 AM,0.0,12.980,12.980,12.980,,,,,
1099,06/25/18 06:00:00 AM,0.0,12.690,12.690,12.690,,,,,
1100,06/25/18 07:00:00 AM,0.0,12.594,12.594,12.594,,,,,
1101,06/25/18 08:00:00 AM,86.1,12.497,12.497,12.497,,,,,
1102,06/25/18 09:00:00 AM,473.6,12.497,12.497,12.497,,,,,
1103,06/25/18 10:00:00 AM,516.7,12.401,12.401,12.401,,,,,
1104,06/25/18 11:00:00 AM,818.1,12.497,12.497,12.497,,,,,
1105,06/25/18 12:00:00 PM,656.6,12.401,12.401,12.401,,,,,
1106,06/25/18 01:00:00 PM,861.1,12.594,12.594,12.594,,,,,
1107,06/25/18 02:00:00 PM,473.6,12.497,12.497,12.497,,,,,
1108,06/25/18 03:00:00 PM,430.6,12.497,12.497,12.497,,,,,
1109,06/25/18 04:00:00 PM,2152.8,12.497,12.497,12.497,,,,,
1110,06/25/18 05:00:00 PM,925.7,13.269,13.269,13.269,,,,,
1111,06/25/18 06:00:00 PM,107.6,12.980,12.980,12.980,,,,,
1112,06/25/18 07:00:00 PM,64.6,12.690,12.690,12.690,,,,,
1113,06/25/18 08:00:00 PM,10.8,12.497,12.497,12.497,,,,,
1114,06/25/18 09:00:00 PM,0.0,12.401,12.401,12.401,,,,,
1115,06/25/18 10:00:00 PM,0.0,12.207,12.207,12.207,,,,,
1116,06/25/18 11:00:00 PM,0.0,12.110,12.110,12.110,,,,,
1117,06/26/18 12:00:00 AM,0.0,12.013,12.013,12.013,,,,,
1118,06/26/18 01:00:00 AM,0.0,11.819,11.819,11.819,,,,,
1119,06/26/18 02:00:00 AM,0.0,11.722,11.722,11.722,,,,,
1120,06/26/18 03:00:00 AM,0.0,11.625,11.625,11.625,,,,,
1121,06/26/18 04:00:00 AM,0.0,11.625,11.625,11.625,,,,,
1122,06/26/18 05:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1123,06/26/18 06:00:00 AM,21.5,11.528,11.528,11.528,,,,,
1124,06/26/18 07:00:00 AM,150.7,11.431,11.431,11.431,,,,,
1125,06/26/18 08:00:00 AM,129.2,11.431,11.431,11.431,,,,,
1126,06/26/18 09:00:00 AM,172.2,11.431,11.431,11.431,,,,,
1127,06/26/18 10:00:00 AM,355.2,11.431,11.431,11.431,,,,,
1128,06/26/18 11:00:00 AM,775.0,11.528,11.528,11.528,,,,,
1129,06/26/18 12:00:00 PM,624.3,11.722,11.722,11.722,,,,,
1130,06/26/18 01:00:00 PM,904.2,11.916,11.916,11.916,,,,,
1131,06/26/18 02:00:00 PM,958.0,11.916,11.916,11.916,,,,,
1132,06/26/18 03:00:00 PM,538.2,11.916,11.916,11.916,,,,,
1133,06/26/18 04:00:00 PM,818.1,12.207,12.207,12.207,,,,,
1134,06/26/18 05:00:00 PM,10333.4,13.365,13.365,13.365,,,,,
1135,06/26/18 06:00:00 PM,1141.0,13.076,13.076,13.076,,,,,
1136,06/26/18 07:00:00 PM,107.6,12.690,12.690,12.690,,,,,
1137,06/26/18 08:00:00 PM,21.5,12.497,12.497,12.497,,,,,
1138,06/26/18 09:00:00 PM,0.0,12.304,12.304,12.304,,,,,
1139,06/26/18 10:00:00 PM,0.0,11.916,11.916,11.916,,,,,
1140,06/26/18 11:00:00 PM,0.0,11.819,11.819,11.819,,,,,
1141,06/27/18 12:00:00 AM,0.0,11.722,11.722,11.722,,,,,
1142,06/27/18 01:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1143,06/27/18 02:00:00 AM,0.0,11.334,11.334,11.334,,,,,
1144,06/27/18 03:00:00 AM,0.0,11.236,11.236,11.236,,,,,
1145,06/27/18 04:00:00 AM,0.0,11.236,11.236,11.236,,,,,
1146,06/27/18 05:00:00 AM,0.0,11.139,11.139,11.139,,,,,
1147,06/27/18 06:00:00 AM,21.5,11.139,11.139,11.139,,,,,
1148,06/27/18 07:00:00 AM,139.9,11.236,11.236,11.236,,,,,
1149,06/27/18 08:00:00 AM,473.6,11.334,11.334,11.334,,,,,
1150,06/27/18 09:00:00 AM,602.8,11.431,11.431,11.431,,,,,
1151,06/27/18 10:00:00 AM,602.8,11.625,11.625,11.625,,,,,
1152,06/27/18 11:00:00 AM,871.9,11.819,11.819,11.819,,,,,
1153,06/27/18 12:00:00 PM,645.8,11.916,11.916,11.916,,,,,
1154,06/27/18 01:00:00 PM,1270.1,12.207,12.207,12.207,,,,,
1155,06/27/18 02:00:00 PM,1463.9,12.497,12.497,12.497,,,,,
1156,06/27/18 03:00:00 PM,1808.3,12.883,12.883,12.883,,,,,
1157,06/27/18 04:00:00 PM,2411.1,13.173,13.173,13.173,,,,,
1158,06/27/18 05:00:00 PM,1248.6,13.365,13.365,13.365,,,,,
1159,06/27/18 06:00:00 PM,1011.8,13.365,13.365,13.365,,,,,
1160,06/27/18 07:00:00 PM,645.8,13.173,13.173,13.173,,,,,
1161,06/27/18 08:00:00 PM,86.1,12.980,12.980,12.980,,,,,
1162,06/27/18 09:00:00 PM,0.0,12.690,12.690,12.690,,,,,
1163,06/27/18 10:00:00 PM,0.0,12.594,12.594,12.594,,,,,
1164,06/27/18 11:00:00 PM,0.0,12.497,12.497,12.497,,,,,
1165,06/28/18 12:00:00 AM,0.0,12.401,12.401,12.401,,,,,
1166,06/28/18 01:00:00 AM,0.0,12.304,12.304,12.304,,,,,
1167,06/28/18 02:00:00 AM,0.0,12.110,12.110,12.110,,,,,
1168,06/28/18 03:00:00 AM,0.0,12.110,12.110,12.110,,,,,
1169,06/28/18 04:00:00 AM,0.0,11.916,11.916,11.916,,,,,
1170,06/28/18 05:00:00 AM,0.0,11.916,11.916,11.916,,,,,
1171,06/28/18 06:00:00 AM,0.0,11.722,11.722,11.722,,,,,
1172,06/28/18 07:00:00 AM,0.0,11.625,11.625,11.625,,,,,
1173,06/28/18 08:00:00 AM,0.0,11.625,11.625,11.625,,,,,
1174,06/28/18 09:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1175,06/28/18 10:00:00 AM,0.0,11.431,11.431,11.431,,,,,
1176,06/28/18 11:00:00 AM,43.1,11.431,11.431,11.431,,,,,
1177,06/28/18 12:00:00 PM,129.2,11.431,11.431,11.431,,,,,
1178,06/28/18 01:00:00 PM,96.9,11.431,11.431,11.431,,,,,
1179,06/28/18 02:00:00 PM,172.2,11.431,11.431,11.431,,,,,
1180,06/28/18 03:00:00 PM,129.2,11.431,11.431,11.431,,,,,
1181,06/28/18 04:00:00 PM,86.1,11.334,11.334,11.334,,,,,
1182,06/28/18 05:00:00 PM,43.1,11.334,11.334,11.334,,,,,
1183,06/28/18 06:00:00 PM,32.3,11.334,11.334,11.334,,,,,
1184,06/28/18 07:00:00 PM,0.0,11.334,11.334,11.334,,,,,
1185,06/28/18 08:00:00 PM,0.0,11.334,11.334,11.334,,,,,
1186,06/28/18 09:00:00 PM,0.0,11.236,11.236,11.236,,,,,
1187,06/28/18 10:00:00 PM,0.0,11.236,11.236,11.236,,,,,
1188,06/28/18 11:00:00 PM,0.0,11.139,11.139,11.139,,,,,
1189,06/29/18 12:00:00 AM,0.0,11.139,11.139,11.139,,,,,
1190,06/29/18 01:00:00 AM,0.0,11.139,11.139,11.139,,,,,
1191,06/29/18 02:00:00 AM,0.0,11.041,11.041,11.041,,,,,
1192,06/29/18 03:00:00 AM,0.0,11.041,11.041,11.041,,,,,
1193,06/29/18 04:00:00 AM,0.0,11.041,11.041,11.041,,,,,
1194,06/29/18 05:00:00 AM,0.0,10.944,10.944,10.944,,,,,
1195,06/29/18 06:00:00 AM,0.0,10.944,10.944,10.944,,,,,
1196,06/29/18 07:00:00 AM,32.3,10.944,10.944,10.944,,,,,
1197,06/29/18 08:00:00 AM,53.8,10.944,10.944,10.944,,,,,
1198,06/29/18 09:00:00 AM,107.6,11.041,11.041,11.041,,,,,
1199,06/29/18 10:00:00 AM,387.5,11.041,11.041,11.041,,,,,
1200,06/29/18 11:00:00 AM,344.4,11.139,11.139,11.139,,,,,
1201,06/29/18 12:00:00 PM,441.3,11.236,11.236,11.236,,,,,
1202,06/29/18 01:00:00 PM,118.4,11.334,11.334,11.334,,,,,
1203,06/29/18 02:00:00 PM,473.6,11.431,11.431,11.431,,,,,
1204,06/29/18 03:00:00 PM,183.0,11.431,11.431,11.431,,,,,
1205,06/29/18 04:00:00 PM,258.3,11.528,11.528,11.528,,,,,
1206,06/29/18 05:00:00 PM,129.2,11.528,11.528,11.528,,,,,
1207,06/29/18 06:00:00 PM,301.4,11.625,11.625,11.625,,,,,
1208,06/29/18 07:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1209,06/29/18 08:00:00 PM,172.2,11.625,11.625,11.625,,,,,
1210,06/29/18 09:00:00 PM,0.0,11.625,11.625,11.625,,,,,
1211,06/29/18 10:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1212,06/29/18 11:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1213,06/30/18 12:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1214,06/30/18 01:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1215,06/30/18 02:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1216,06/30/18 03:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1217,06/30/18 04:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1218,06/30/18 05:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1219,06/30/18 06:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1220,06/30/18 07:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1221,06/30/18 08:00:00 AM,21.5,11.528,11.528,11.528,,,,,
1222,06/30/18 09:00:00 AM,64.6,11.528,11.528,11.528,,,,,
1223,06/30/18 10:00:00 AM,43.1,11.528,11.528,11.528,,,,,
1224,06/30/18 11:00:00 AM,64.6,11.528,11.528,11.528,,,,,
1225,06/30/18 12:00:00 PM,107.6,11.528,11.528,11.528,,,,,
1226,06/30/18 01:00:00 PM,86.1,11.528,11.528,11.528,,,,,
1227,06/30/18 02:00:00 PM,172.2,11.528,11.528,11.528,,,,,
1228,06/30/18 03:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1229,06/30/18 04:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1230,06/30/18 05:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1231,06/30/18 06:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1232,06/30/18 07:00:00 PM,0.0,11.431,11.431,11.431,,,,,
1233,06/30/18 08:00:00 PM,0.0,11.334,11.334,11.334,,,,,
1234,06/30/18 09:00:00 PM,0.0,11.236,11.236,11.236,,,,,
1235,06/30/18 10:00:00 PM,0.0,11.139,11.139,11.139,,,,,
1236,06/30/18 11:00:00 PM,0.0,11.139,11.139,11.139,,,,,
1237,07/01/18 12:00:00 AM,0.0,11.041,11.041,11.041,,,,,
1238,07/01/18 01:00:00 AM,0.0,11.041,11.041,11.041,,,,,
1239,07/01/18 02:00:00 AM,0.0,10.944,10.944,10.944,,,,,
1240,07/01/18 03:00:00 AM,0.0,10.944,10.944,10.944,,,,,
1241,07/01/18 04:00:00 AM,0.0,10.944,10.944,10.944,,,,,
1242,07/01/18 05:00:00 AM,0.0,10.846,10.846,10.846,,,,,
1243,07/01/18 06:00:00 AM,0.0,10.846,10.846,10.846,,,,,
1244,07/01/18 07:00:00 AM,0.0,10.748,10.748,10.748,,,,,
1245,07/01/18 08:00:00 AM,10.8,10.748,10.748,10.748,,,,,
1246,07/01/18 09:00:00 AM,21.5,10.748,10.748,10.748,,,,,
1247,07/01/18 10:00:00 AM,0.0,10.748,10.748,10.748,,,,,
1248,07/01/18 11:00:00 AM,64.6,10.748,10.748,10.748,,,,,
1249,07/01/18 12:00:00 PM,43.1,10.748,10.748,10.748,,,,,
1250,07/01/18 01:00:00 PM,441.3,10.944,10.944,10.944,,,,,
1251,07/01/18 02:00:00 PM,193.8,10.944,10.944,10.944,,,,,
1252,07/01/18 03:00:00 PM,43.1,11.528,11.528,11.528,,,,,
1253,07/01/18 04:00:00 PM,0.0,11.722,11.722,11.722,,,,,
1254,07/01/18 05:00:00 PM,139.9,11.722,11.722,11.722,,,,,
1255,07/01/18 06:00:00 PM,64.6,11.625,11.625,11.625,,,,,
1256,07/01/18 07:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1257,07/01/18 08:00:00 PM,0.0,11.236,11.236,11.236,,,,,
1258,07/01/18 09:00:00 PM,0.0,11.041,11.041,11.041,,,,,
1259,07/01/18 10:00:00 PM,0.0,10.748,10.748,10.748,,,,,
1260,07/01/18 11:00:00 PM,0.0,10.651,10.651,10.651,,,,,
1261,07/02/18 12:00:00 AM,0.0,10.455,10.455,10.455,,,,,
1262,07/02/18 01:00:00 AM,0.0,10.259,10.259,10.259,,,,,
1263,07/02/18 02:00:00 AM,0.0,10.063,10.063,10.063,,,,,
1264,07/02/18 03:00:00 AM,0.0,9.866,9.866,9.866,,,,,
1265,07/02/18 04:00:00 AM,0.0,9.768,9.768,9.768,,,,,
1266,07/02/18 05:00:00 AM,0.0,9.571,9.571,9.571,,,,,
1267,07/02/18 06:00:00 AM,43.1,9.571,9.571,9.571,,,,,
1268,07/02/18 07:00:00 AM,0.0,9.571,9.571,9.571,,,,,
1269,07/02/18 08:00:00 AM,236.8,9.571,9.571,9.571,,,,,
1270,07/02/18 09:00:00 AM,183.0,9.669,9.669,9.669,,,,,
1271,07/02/18 10:00:00 AM,172.2,9.669,9.669,9.669,,,,,
1272,07/02/18 11:00:00 AM,0.0,9.669,9.669,9.669,,,,,
1273,07/02/18 12:00:00 PM,236.8,9.768,9.768,9.768,,,,,
1274,07/02/18 01:00:00 PM,1291.7,9.866,9.866,9.866,,,,,
1275,07/02/18 02:00:00 PM,1722.2,10.161,10.161,10.161,,,,,
1276,07/02/18 03:00:00 PM,516.7,10.553,10.553,10.553,,,,,
1277,07/02/18 04:00:00 PM,1141.0,10.651,10.651,10.651,,,,,
1278,07/02/18 05:00:00 PM,4133.4,11.041,11.041,11.041,,,,,
1279,07/02/18 06:00:00 PM,904.2,11.139,11.139,11.139,,,,,
1280,07/02/18 07:00:00 PM,129.2,10.944,10.944,10.944,,,,,
1281,07/02/18 08:00:00 PM,21.5,10.651,10.651,10.651,,,,,
1282,07/02/18 09:00:00 PM,0.0,10.553,10.553,10.553,,,,,
1283,07/02/18 10:00:00 PM,0.0,10.357,10.357,10.357,,,,,
1284,07/02/18 11:00:00 PM,0.0,10.161,10.161,10.161,,,,,
1285,07/03/18 12:00:00 AM,0.0,9.965,9.965,9.965,,,,,
1286,07/03/18 01:00:00 AM,0.0,9.768,9.768,9.768,,,,,
1287,07/03/18 02:00:00 AM,0.0,9.571,9.571,9.571,,,,,
1288,07/03/18 03:00:00 AM,0.0,9.472,9.472,9.472,,,,,
1289,07/03/18 04:00:00 AM,0.0,9.373,9.373,9.373,,,,,
1290,07/03/18 05:00:00 AM,0.0,9.176,9.176,9.176,,,,,
1291,07/03/18 06:00:00 AM,0.0,9.077,9.077,9.077,,,,,
1292,07/03/18 07:00:00 AM,0.0,9.077,9.077,9.077,,,,,
1293,07/03/18 08:00:00 AM,43.1,9.176,9.176,9.176,,,,,
1294,07/03/18 09:00:00 AM,355.2,9.373,9.373,9.373,,,,,
1295,07/03/18 10:00:00 AM,430.6,9.669,9.669,9.669,,,,,
1296,07/03/18 11:00:00 AM,656.6,9.965,9.965,9.965,,,,,
1297,07/03/18 12:00:00 PM,624.3,10.161,10.161,10.161,,,,,
1298,07/03/18 01:00:00 PM,1184.0,10.553,10.553,10.553,,,,,
1299,07/03/18 02:00:00 PM,753.5,10.846,10.846,10.846,,,,,
1300,07/03/18 03:00:00 PM,775.0,11.334,11.334,11.334,,,,,
1301,07/03/18 04:00:00 PM,1894.5,12.690,12.690,12.690,,,,,
1302,07/03/18 05:00:00 PM,12400.1,13.654,13.654,13.654,,,,,
1303,07/03/18 06:00:00 PM,861.1,13.558,13.558,13.558,,,,,
1304,07/03/18 07:00:00 PM,312.2,13.269,13.269,13.269,,,,,
1305,07/03/18 08:00:00 PM,0.0,12.980,12.980,12.980,,,,,
1306,07/03/18 09:00:00 PM,0.0,12.594,12.594,12.594,,,,,
1307,07/03/18 10:00:00 PM,0.0,12.304,12.304,12.304,,,,,
1308,07/03/18 11:00:00 PM,0.0,12.110,12.110,12.110,,,,,
1309,07/04/18 12:00:00 AM,0.0,11.819,11.819,11.819,,,,,
1310,07/04/18 01:00:00 AM,0.0,11.722,11.722,11.722,,,,,
1311,07/04/18 02:00:00 AM,0.0,11.528,11.528,11.528,,,,,
1312,07/04/18 03:00:00 AM,0.0,11.334,11.334,11.334,,,,,
1313,07/04/18 04:00:00 AM,0.0,11.236,11.236,11.236,,,,,
1314,07/04/18 05:00:00 AM,0.0,11.236,11.236,11.236,,,,,
1315,07/04/18 06:00:00 AM,0.0,11.139,11.139,11.139,,,,,
1316,07/04/18 07:00:00 AM,86.1,11.236,11.236,11.236,,,,,
1317,07/04/18 08:00:00 AM,107.6,11.334,11.334,11.334,,,,,
1318,07/04/18 09:00:00 AM,290.6,11.528,11.528,11.528,,,,,
1319,07/04/18 10:00:00 AM,193.8,11.819,11.819,11.819,,,,,
1320,07/04/18 11:00:00 AM,366.0,12.110,12.110,12.110,,,,,
1321,07/04/18 12:00:00 PM,581.3,12.497,12.497,12.497,,,,,
1322,07/04/18 01:00:00 PM,1033.3,12.883,12.883,12.883,,,,,
1323,07/04/18 02:00:00 PM,559.7,13.173,13.173,13.173,,,,,
1324,07/04/18 03:00:00 PM,1808.3,13.750,13.750,13.750,,,,,
1325,07/04/18 04:00:00 PM,1722.2,14.325,14.325,14.325,,,,,
1326,07/04/18 05:00:00 PM,1173.3,14.517,14.517,14.517,,,,,
1327,07/04/18 06:00:00 PM,398.3,14.613,14.613,14.613,,,,,
1328,07/04/18 07:00:00 PM,139.9,14.613,14.613,14.613,,,,,
1329,07/04/18 08:00:00 PM,0.0,14.517,14.517,14.517,,,,,
1330,07/04/18 09:00:00 PM,0.0,14.421,14.421,14.421,,,,,
1331,07/04/18 10:00:00 PM,0.0,14.230,14.230,14.230,,,,,
1332,07/04/18 11:00:00 PM,0.0,14.134,14.134,14.134,,,,,
1333,07/05/18 12:00:00 AM,0.0,13.942,13.942,13.942,,,,,
1334,07/05/18 01:00:00 AM,0.0,13.846,13.846,13.846,,,,,
1335,07/05/18 02:00:00 AM,0.0,13.750,13.750,13.750,,,,,
1336,07/05/18 03:00:00 AM,0.0,13.654,13.654,13.654,,,,,
1337,07/05/18 04:00:00 AM,0.0,13.558,13.558,13.558,,,,,
1338,07/05/18 05:00:00 AM,0.0,13.461,13.461,13.461,,,,,
1339,07/05/18 06:00:00 AM,0.0,13.365,13.365,13.365,,,,,
1340,07/05/18 07:00:00 AM,150.7,13.365,13.365,13.365,,,,,
1341,07/05/18 08:00:00 AM,301.4,13.461,13.461,13.461,,,,,
1342,07/05/18 09:00:00 AM,344.4,13.461,13.461,13.461,,,,,
1343,07/05/18 10:00:00 AM,193.8,13.654,13.654,13.654,,,,,
1344,07/05/18 11:00:00 AM,215.3,13.846,13.846,13.846,,,,,
1345,07/05/18 12:00:00 PM,258.3,14.134,14.134,14.134,,,,,
1346,07/05/18 01:00:00 PM,516.7,14.709,14.709,14.709,,,,,
1347,07/05/18 02:00:00 PM,344.4,14.900,14.900,14.900,,,,,
1348,07/05/18 03:00:00 PM,818.1,15.473,15.473,15.473,,,,,
1349,07/05/18 04:00:00 PM,1722.2,16.713,16.713,16.713,,,,,
1350,07/05/18 05:00:00 PM,6200.0,17.570,17.570,17.570,,,,,
1351,07/05/18 06:00:00 PM,581.3,17.379,17.379,17.379,,,,,
1352,07/05/18 07:00:00 PM,344.4,16.903,16.903,16.903,,,,,
1353,07/05/18 08:00:00 PM,21.5,16.523,16.523,16.523,,,,,
1354,07/05/18 09:00:00 PM,0.0,16.332,16.332,16.332,,,,,
1355,07/05/18 10:00:00 PM,0.0,16.046,16.046,16.046,,,,,
1356,07/05/18 11:00:00 PM,0.0,15.760,15.760,15.760,,,,,
1357,07/06/18 12:00:00 AM,0.0,15.664,15.664,15.664,,,,,
1358,07/06/18 01:00:00 AM,0.0,15.473,15.473,15.473,,,,,
1359,07/06/18 02:00:00 AM,0.0,15.282,15.282,15.282,,,,,
1360,07/06/18 03:00:00 AM,0.0,15.187,15.187,15.187,,,,,
1361,07/06/18 04:00:00 AM,0.0,14.996,14.996,14.996,,,,,
1362,07/06/18 05:00:00 AM,0.0,14.900,14.900,14.900,,,,,
1363,07/06/18 06:00:00 AM,10.8,14.613,14.613,14.613,,,,,
1364,07/06/18 07:00:00 AM,172.2,14.613,14.613,14.613,,,,,
1365,07/06/18 08:00:00 AM,344.4,14.709,14.709,14.709,,,,,
1366,07/06/18 09:00:00 AM,344.4,14.709,14.709,14.709,,,,,
1367,07/06/18 10:00:00 AM,387.5,14.804,14.804,14.804,,,,,
1368,07/06/18 11:00:00 AM,710.4,14.996,14.996,14.996,,,,,
1369,07/06/18 12:00:00 PM,1205.6,15.091,15.091,15.091,,,,,
1370,07/06/18 01:00:00 PM,1313.2,15.378,15.378,15.378,,,,,
1371,07/06/18 02:00:00 PM,1291.7,15.473,15.473,15.473,,,,,
1372,07/06/18 03:00:00 PM,1334.7,15.760,15.760,15.760,,,,,
1373,07/06/18 04:00:00 PM,1894.5,16.332,16.332,16.332,,,,,
1374,07/06/18 05:00:00 PM,7233.4,17.094,17.094,17.094,,,,,
1375,07/06/18 06:00:00 PM,1130.2,16.713,16.713,16.713,,,,,
1376,07/06/18 07:00:00 PM,344.4,16.332,16.332,16.332,,,,,
1377,07/06/18 08:00:00 PM,43.1,15.951,15.951,15.951,,,,,
1378,07/06/18 09:00:00 PM,0.0,15.569,15.569,15.569,,,,,
1379,07/06/18 10:00:00 PM,0.0,15.378,15.378,15.378,,,,,
1380,07/06/18 11:00:00 PM,0.0,15.091,15.091,15.091,,,,,
1381,07/07/18 12:00:00 AM,0.0,14.900,14.900,14.900,,,,,
1382,07/07/18 01:00:00 AM,0.0,14.613,14.613,14.613,,,,,
1383,07/07/18 02:00:00 AM,0.0,14.517,14.517,14.517,,,,,
1384,07/07/18 03:00:00 AM,0.0,14.421,14.421,14.421,,,,,
1385,07/07/18 04:00:00 AM,0.0,14.230,14.230,14.230,,,,,
1386,07/07/18 05:00:00 AM,0.0,13.942,13.942,13.942,,,,,
1387,07/07/18 06:00:00 AM,0.0,13.846,13.846,13.846,,,,,
1388,07/07/18 07:00:00 AM,0.0,13.654,13.654,13.654,,,,,
1389,07/07/18 08:00:00 AM,107.6,13.461,13.461,13.461,,,,,
1390,07/07/18 09:00:00 AM,409.0,13.365,13.365,13.365,,,,,
1391,07/07/18 10:00:00 AM,64.6,13.173,13.173,13.173,,,,,
1392,07/07/18 11:00:00 AM,172.2,12.980,12.980,12.980,,,,,
1393,07/07/18 12:00:00 PM,129.2,12.690,12.690,12.690,,,,,
1394,07/07/18 01:00:00 PM,322.9,12.690,12.690,12.690,,,,,
1395,07/07/18 02:00:00 PM,882.6,12.401,12.401,12.401,,,,,
1396,07/07/18 03:00:00 PM,344.4,11.916,11.916,11.916,,,,,
1397,07/07/18 04:00:00 PM,204.5,11.916,11.916,11.916,,,,,
1398,07/07/18 05:00:00 PM,129.2,12.110,12.110,12.110,,,,,
1399,07/07/18 06:00:00 PM,64.6,12.013,12.013,12.013,,,,,
1400,07/07/18 07:00:00 PM,43.1,11.916,11.916,11.916,,,,,
1401,07/07/18 08:00:00 PM,10.8,11.916,11.916,11.916,,,,,
1402,07/07/18 09:00:00 PM,0.0,11.819,11.819,11.819,,,,,
1403,07/07/18 10:00:00 PM,0.0,11.722,11.722,11.722,,,,,
1404,07/07/18 11:00:00 PM,0.0,11.528,11.528,11.528,,,,,
1405,07/08/18 12:00:00 AM,0.0,11.431,11.431,11.431,,,,,
1406,07/08/18 01:00:00 AM,0.0,11.334,11.334,11.334,,,,,
1407,07/08/18 02:00:00 AM,0.0,11.236,11.236,11.236,,,,,
