"Plot Title: Hour6"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266554, SEN S/N: 1266554, LBL: light)","Max: Temperature, °C (LGR S/N: 1266554)","Min: Temperature, °C (LGR S/N: 1266554)","Avg: Temperature, °C (LGR S/N: 1266554)","Coupler Attached (LGR S/N: 1266554)","Host Connected (LGR S/N: 1266554)","Stopped (LGR S/N: 1266554)","End Of File (LGR S/N: 1266554)"
362,06/06/18 01:00:00 PM,3788.9,16.713,16.713,16.713,,,,
363,06/06/18 02:00:00 PM,5338.9,17.379,17.379,17.379,,,,
364,06/06/18 03:00:00 PM,3272.2,17.665,17.665,17.665,,,,
365,06/06/18 04:00:00 PM,3444.5,18.045,18.045,18.045,,,,
366,06/06/18 05:00:00 PM,2755.6,18.616,18.616,18.616,,,,
367,06/06/18 06:00:00 PM,1722.2,17.570,17.570,17.570,,,,
368,06/06/18 07:00:00 PM,1894.5,18.045,18.045,18.045,,,,
369,06/06/18 08:00:00 PM,775.0,16.427,16.427,16.427,,,,
370,06/06/18 09:00:00 PM,118.4,13.173,13.173,13.173,,,,
371,06/06/18 10:00:00 PM,0.0,11.334,11.334,11.334,,,,
372,06/06/18 11:00:00 PM,0.0,10.357,10.357,10.357,,,,
373,06/07/18 12:00:00 AM,0.0,9.768,9.768,9.768,,,,
374,06/07/18 01:00:00 AM,0.0,9.472,9.472,9.472,,,,
375,06/07/18 02:00:00 AM,0.0,9.176,9.176,9.176,,,,
376,06/07/18 03:00:00 AM,0.0,8.879,8.879,8.879,,,,
377,06/07/18 04:00:00 AM,0.0,8.581,8.581,8.581,,,,
378,06/07/18 05:00:00 AM,0.0,8.481,8.481,8.481,,,,
379,06/07/18 06:00:00 AM,258.3,9.373,9.373,9.373,,,,
380,06/07/18 07:00:00 AM,893.4,10.651,10.651,10.651,,,,
381,06/07/18 08:00:00 AM,731.9,11.236,11.236,11.236,,,,
382,06/07/18 09:00:00 AM,699.7,11.236,11.236,11.236,,,,
383,06/07/18 10:00:00 AM,538.2,11.528,11.528,11.528,,,,
384,06/07/18 11:00:00 AM,775.0,11.722,11.722,11.722,,,,
385,06/07/18 12:00:00 PM,914.9,11.819,11.819,11.819,,,,
386,06/07/18 01:00:00 PM,1141.0,11.916,11.916,11.916,,,,
387,06/07/18 02:00:00 PM,1173.3,12.304,12.304,12.304,,,,
388,06/07/18 03:00:00 PM,1044.1,12.401,12.401,12.401,,,,
389,06/07/18 04:00:00 PM,688.9,12.787,12.787,12.787,,,,
390,06/07/18 05:00:00 PM,1001.0,12.980,12.980,12.980,,,,
391,06/07/18 06:00:00 PM,1463.9,13.461,13.461,13.461,,,,
392,06/07/18 07:00:00 PM,3272.2,14.900,14.900,14.900,,,,
393,06/07/18 08:00:00 PM,688.9,13.365,13.365,13.365,,,,
394,06/07/18 09:00:00 PM,43.1,11.722,11.722,11.722,,,,
395,06/07/18 10:00:00 PM,0.0,10.553,10.553,10.553,,,,
396,06/07/18 11:00:00 PM,0.0,10.553,10.553,10.553,,,,
397,06/08/18 12:00:00 AM,0.0,10.846,10.846,10.846,,,,
398,06/08/18 01:00:00 AM,0.0,11.041,11.041,11.041,,,,
399,06/08/18 02:00:00 AM,0.0,10.846,10.846,10.846,,,,
400,06/08/18 03:00:00 AM,0.0,10.846,10.846,10.846,,,,
401,06/08/18 04:00:00 AM,0.0,10.651,10.651,10.651,,,,
402,06/08/18 05:00:00 AM,0.0,10.748,10.748,10.748,,,,
403,06/08/18 06:00:00 AM,53.8,10.748,10.748,10.748,,,,
404,06/08/18 07:00:00 AM,107.6,10.748,10.748,10.748,,,,
405,06/08/18 08:00:00 AM,312.2,10.944,10.944,10.944,,,,
406,06/08/18 09:00:00 AM,333.7,11.236,11.236,11.236,,,,
407,06/08/18 10:00:00 AM,710.4,11.528,11.528,11.528,,,,
408,06/08/18 11:00:00 AM,570.5,11.431,11.431,11.431,,,,
409,06/08/18 12:00:00 PM,1011.8,11.431,11.431,11.431,,,,
410,06/08/18 01:00:00 PM,1044.1,11.334,11.334,11.334,,,,
411,06/08/18 02:00:00 PM,818.1,11.334,11.334,11.334,,,,
412,06/08/18 03:00:00 PM,1044.1,11.528,11.528,11.528,,,,
413,06/08/18 04:00:00 PM,301.4,10.944,10.944,10.944,,,,
414,06/08/18 05:00:00 PM,570.5,9.472,9.472,9.472,,,,
415,06/08/18 06:00:00 PM,559.7,9.077,9.077,9.077,,,,
416,06/08/18 07:00:00 PM,279.9,9.176,9.176,9.176,,,,
417,06/08/18 08:00:00 PM,172.2,9.275,9.275,9.275,,,,
418,06/08/18 09:00:00 PM,0.0,9.275,9.275,9.275,,,,
419,06/08/18 10:00:00 PM,0.0,9.077,9.077,9.077,,,,
420,06/08/18 11:00:00 PM,0.0,9.077,9.077,9.077,,,,
421,06/09/18 12:00:00 AM,0.0,8.978,8.978,8.978,,,,
422,06/09/18 01:00:00 AM,0.0,8.581,8.581,8.581,,,,
423,06/09/18 02:00:00 AM,0.0,8.581,8.581,8.581,,,,
424,06/09/18 03:00:00 AM,0.0,8.481,8.481,8.481,,,,
425,06/09/18 04:00:00 AM,0.0,8.481,8.481,8.481,,,,
426,06/09/18 05:00:00 AM,0.0,8.182,8.182,8.182,,,,
427,06/09/18 06:00:00 AM,53.8,7.983,7.983,7.983,,,,
428,06/09/18 07:00:00 AM,204.5,8.082,8.082,8.082,,,,
429,06/09/18 08:00:00 AM,398.3,7.983,7.983,7.983,,,,
430,06/09/18 09:00:00 AM,1636.1,8.382,8.382,8.382,,,,
431,06/09/18 10:00:00 AM,3616.7,9.275,9.275,9.275,,,,
432,06/09/18 11:00:00 AM,484.4,9.275,9.275,9.275,,,,
433,06/09/18 12:00:00 PM,1108.7,9.768,9.768,9.768,,,,
434,06/09/18 01:00:00 PM,1205.6,9.669,9.669,9.669,,,,
435,06/09/18 02:00:00 PM,2152.8,10.063,10.063,10.063,,,,
436,06/09/18 03:00:00 PM,1808.3,10.651,10.651,10.651,,,,
437,06/09/18 04:00:00 PM,1173.3,10.748,10.748,10.748,,,,
438,06/09/18 05:00:00 PM,3100.0,11.041,11.041,11.041,,,,
439,06/09/18 06:00:00 PM,1894.5,11.139,11.139,11.139,,,,
440,06/09/18 07:00:00 PM,3961.1,12.594,12.594,12.594,,,,
441,06/09/18 08:00:00 PM,2755.6,12.304,12.304,12.304,,,,
442,06/09/18 09:00:00 PM,53.8,8.879,8.879,8.879,,,,
443,06/09/18 10:00:00 PM,0.0,8.282,8.282,8.282,,,,
444,06/09/18 11:00:00 PM,0.0,8.382,8.382,8.382,,,,
445,06/10/18 12:00:00 AM,0.0,7.983,7.983,7.983,,,,
446,06/10/18 01:00:00 AM,0.0,7.782,7.782,7.782,,,,
447,06/10/18 02:00:00 AM,0.0,7.481,7.481,7.481,,,,
448,06/10/18 03:00:00 AM,0.0,7.682,7.682,7.682,,,,
449,06/10/18 04:00:00 AM,0.0,7.682,7.682,7.682,,,,
450,06/10/18 05:00:00 AM,0.0,7.280,7.280,7.280,,,,
451,06/10/18 06:00:00 AM,53.8,6.978,6.978,6.978,,,,
452,06/10/18 07:00:00 AM,484.4,7.079,7.079,7.079,,,,
453,06/10/18 08:00:00 AM,538.2,7.280,7.280,7.280,,,,
454,06/10/18 09:00:00 AM,516.7,7.682,7.682,7.682,,,,
455,06/10/18 10:00:00 AM,818.1,7.882,7.882,7.882,,,,
456,06/10/18 11:00:00 AM,1044.1,8.182,8.182,8.182,,,,
457,06/10/18 12:00:00 PM,1722.2,8.779,8.779,8.779,,,,
458,06/10/18 01:00:00 PM,3100.0,10.651,10.651,10.651,,,,
459,06/10/18 02:00:00 PM,3444.5,11.041,11.041,11.041,,,,
460,06/10/18 03:00:00 PM,3272.2,12.110,12.110,12.110,,,,
461,06/10/18 04:00:00 PM,2152.8,11.625,11.625,11.625,,,,
462,06/10/18 05:00:00 PM,2325.0,11.722,11.722,11.722,,,,
463,06/10/18 06:00:00 PM,1550.0,11.139,11.139,11.139,,,,
464,06/10/18 07:00:00 PM,430.6,10.651,10.651,10.651,,,,
465,06/10/18 08:00:00 PM,204.5,9.965,9.965,9.965,,,,
466,06/10/18 09:00:00 PM,0.0,8.779,8.779,8.779,,,,
467,06/10/18 10:00:00 PM,0.0,8.481,8.481,8.481,,,,
468,06/10/18 11:00:00 PM,0.0,7.882,7.882,7.882,,,,
469,06/11/18 12:00:00 AM,0.0,7.782,7.782,7.782,,,,
470,06/11/18 01:00:00 AM,0.0,7.782,7.782,7.782,,,,
471,06/11/18 02:00:00 AM,0.0,7.682,7.682,7.682,,,,
472,06/11/18 03:00:00 AM,0.0,7.582,7.582,7.582,,,,
473,06/11/18 04:00:00 AM,0.0,7.481,7.481,7.481,,,,
474,06/11/18 05:00:00 AM,0.0,7.481,7.481,7.481,,,,
475,06/11/18 06:00:00 AM,10.8,7.682,7.682,7.682,,,,
476,06/11/18 07:00:00 AM,129.2,7.782,7.782,7.782,,,,
477,06/11/18 08:00:00 AM,355.2,7.983,7.983,7.983,,,,
478,06/11/18 09:00:00 AM,1463.9,8.481,8.481,8.481,,,,
479,06/11/18 10:00:00 AM,1033.3,8.581,8.581,8.581,,,,
480,06/11/18 11:00:00 AM,1808.3,9.768,9.768,9.768,,,,
481,06/11/18 12:00:00 PM,505.9,9.077,9.077,9.077,,,,
482,06/11/18 01:00:00 PM,2669.5,11.819,11.819,11.819,,,,
483,06/11/18 02:00:00 PM,2238.9,12.497,12.497,12.497,,,,
484,06/11/18 03:00:00 PM,2755.6,13.173,13.173,13.173,,,,
485,06/11/18 04:00:00 PM,4650.0,14.038,14.038,14.038,,,,
486,06/11/18 05:00:00 PM,7233.4,14.325,14.325,14.325,,,,
487,06/11/18 06:00:00 PM,1636.1,13.654,13.654,13.654,,,,
488,06/11/18 07:00:00 PM,4994.5,15.282,15.282,15.282,,,,
489,06/11/18 08:00:00 PM,3272.2,13.173,13.173,13.173,,,,
490,06/11/18 09:00:00 PM,139.9,9.965,9.965,9.965,,,,
491,06/11/18 10:00:00 PM,0.0,8.182,8.182,8.182,,,,
492,06/11/18 11:00:00 PM,0.0,7.179,7.179,7.179,,,,
493,06/12/18 12:00:00 AM,0.0,6.674,6.674,6.674,,,,
494,06/12/18 01:00:00 AM,0.0,6.370,6.370,6.370,,,,
495,06/12/18 02:00:00 AM,0.0,6.268,6.268,6.268,,,,
496,06/12/18 03:00:00 AM,0.0,5.962,5.962,5.962,,,,
497,06/12/18 04:00:00 AM,0.0,5.757,5.757,5.757,,,,
498,06/12/18 05:00:00 AM,32.3,5.757,5.757,5.757,,,,
499,06/12/18 06:00:00 AM,215.3,5.860,5.860,5.860,,,,
500,06/12/18 07:00:00 AM,1550.0,7.481,7.481,7.481,,,,
501,06/12/18 08:00:00 AM,1636.1,9.373,9.373,9.373,,,,
502,06/12/18 09:00:00 AM,2583.4,10.553,10.553,10.553,,,,
503,06/12/18 10:00:00 AM,2669.5,12.110,12.110,12.110,,,,
504,06/12/18 11:00:00 AM,3788.9,13.076,13.076,13.076,,,,
505,06/12/18 12:00:00 PM,3444.5,13.750,13.750,13.750,,,,
506,06/12/18 01:00:00 PM,2152.8,13.654,13.654,13.654,,,,
507,06/12/18 02:00:00 PM,3788.9,14.134,14.134,14.134,,,,
508,06/12/18 03:00:00 PM,2152.8,14.230,14.230,14.230,,,,
509,06/12/18 04:00:00 PM,1636.1,14.421,14.421,14.421,,,,
510,06/12/18 05:00:00 PM,1130.2,13.942,13.942,13.942,,,,
511,06/12/18 06:00:00 PM,861.1,13.846,13.846,13.846,,,,
512,06/12/18 07:00:00 PM,581.3,13.269,13.269,13.269,,,,
513,06/12/18 08:00:00 PM,322.9,12.883,12.883,12.883,,,,
514,06/12/18 09:00:00 PM,0.0,12.110,12.110,12.110,,,,
515,06/12/18 10:00:00 PM,0.0,11.528,11.528,11.528,,,,
516,06/12/18 11:00:00 PM,0.0,11.041,11.041,11.041,,,,
517,06/13/18 12:00:00 AM,0.0,10.748,10.748,10.748,,,,
518,06/13/18 01:00:00 AM,0.0,10.357,10.357,10.357,,,,
519,06/13/18 02:00:00 AM,0.0,10.161,10.161,10.161,,,,
520,06/13/18 03:00:00 AM,0.0,9.965,9.965,9.965,,,,
521,06/13/18 04:00:00 AM,0.0,9.965,9.965,9.965,,,,
522,06/13/18 05:00:00 AM,0.0,9.866,9.866,9.866,,,,
523,06/13/18 06:00:00 AM,32.3,9.669,9.669,9.669,,,,
524,06/13/18 07:00:00 AM,419.8,8.978,8.978,8.978,,,,
525,06/13/18 08:00:00 AM,344.4,9.472,9.472,9.472,,,,
526,06/13/18 09:00:00 AM,279.9,9.571,9.571,9.571,,,,
527,06/13/18 10:00:00 AM,419.8,9.176,9.176,9.176,,,,
528,06/13/18 11:00:00 AM,538.2,9.176,9.176,9.176,,,,
529,06/13/18 12:00:00 PM,366.0,9.275,9.275,9.275,,,,
530,06/13/18 01:00:00 PM,624.3,9.571,9.571,9.571,,,,
531,06/13/18 02:00:00 PM,2497.2,10.846,10.846,10.846,,,,
532,06/13/18 03:00:00 PM,947.2,10.357,10.357,10.357,,,,
533,06/13/18 04:00:00 PM,1980.6,10.846,10.846,10.846,,,,
534,06/13/18 05:00:00 PM,1259.4,10.553,10.553,10.553,,,,
535,06/13/18 06:00:00 PM,818.1,10.553,10.553,10.553,,,,
536,06/13/18 07:00:00 PM,419.8,10.455,10.455,10.455,,,,
537,06/13/18 08:00:00 PM,904.2,10.259,10.259,10.259,,,,
538,06/13/18 09:00:00 PM,0.0,10.259,10.259,10.259,,,,
539,06/13/18 10:00:00 PM,0.0,9.965,9.965,9.965,,,,
540,06/13/18 11:00:00 PM,0.0,9.768,9.768,9.768,,,,
541,06/14/18 12:00:00 AM,0.0,9.571,9.571,9.571,,,,
542,06/14/18 01:00:00 AM,0.0,9.571,9.571,9.571,,,,
543,06/14/18 02:00:00 AM,0.0,9.571,9.571,9.571,,,,
544,06/14/18 03:00:00 AM,0.0,9.472,9.472,9.472,,,,
545,06/14/18 04:00:00 AM,0.0,9.176,9.176,9.176,,,,
546,06/14/18 05:00:00 AM,0.0,8.978,8.978,8.978,,,,
547,06/14/18 06:00:00 AM,21.5,8.879,8.879,8.879,,,,
548,06/14/18 07:00:00 AM,215.3,8.779,8.779,8.779,,,,
549,06/14/18 08:00:00 AM,279.9,8.680,8.680,8.680,,,,
550,06/14/18 09:00:00 AM,667.4,8.879,8.879,8.879,,,,
551,06/14/18 10:00:00 AM,549.0,9.176,9.176,9.176,,,,
552,06/14/18 11:00:00 AM,462.9,9.176,9.176,9.176,,,,
553,06/14/18 12:00:00 PM,516.7,9.373,9.373,9.373,,,,
554,06/14/18 01:00:00 PM,753.5,9.965,9.965,9.965,,,,
555,06/14/18 02:00:00 PM,2152.8,10.651,10.651,10.651,,,,
556,06/14/18 03:00:00 PM,3616.7,11.625,11.625,11.625,,,,
557,06/14/18 04:00:00 PM,3961.1,12.690,12.690,12.690,,,,
558,06/14/18 05:00:00 PM,2411.1,12.497,12.497,12.497,,,,
559,06/14/18 06:00:00 PM,1894.5,12.497,12.497,12.497,,,,
560,06/14/18 07:00:00 PM,4477.8,13.173,13.173,13.173,,,,
561,06/14/18 08:00:00 PM,387.5,12.013,12.013,12.013,,,,
562,06/14/18 09:00:00 PM,32.3,11.431,11.431,11.431,,,,
563,06/14/18 10:00:00 PM,0.0,10.944,10.944,10.944,,,,
564,06/14/18 11:00:00 PM,0.0,10.553,10.553,10.553,,,,
565,06/15/18 12:00:00 AM,0.0,9.866,9.866,9.866,,,,
566,06/15/18 01:00:00 AM,0.0,8.779,8.779,8.779,,,,
567,06/15/18 02:00:00 AM,0.0,8.680,8.680,8.680,,,,
568,06/15/18 03:00:00 AM,0.0,8.879,8.879,8.879,,,,
569,06/15/18 04:00:00 AM,0.0,8.282,8.282,8.282,,,,
570,06/15/18 05:00:00 AM,0.0,7.983,7.983,7.983,,,,
571,06/15/18 06:00:00 AM,129.2,8.779,8.779,8.779,,,,
572,06/15/18 07:00:00 AM,430.6,9.669,9.669,9.669,,,,
573,06/15/18 08:00:00 AM,1173.3,10.651,10.651,10.651,,,,
574,06/15/18 09:00:00 AM,2066.7,11.236,11.236,11.236,,,,
575,06/15/18 10:00:00 AM,4994.5,11.916,11.916,11.916,,,,
576,06/15/18 11:00:00 AM,2066.7,12.690,12.690,12.690,,,,
577,06/15/18 12:00:00 PM,3616.7,13.269,13.269,13.269,,,,
578,06/15/18 01:00:00 PM,5166.7,13.846,13.846,13.846,,,,
579,06/15/18 02:00:00 PM,3616.7,14.325,14.325,14.325,,,,
580,06/15/18 03:00:00 PM,1980.6,14.709,14.709,14.709,,,,
581,06/15/18 04:00:00 PM,2497.2,14.804,14.804,14.804,,,,
582,06/15/18 05:00:00 PM,1097.9,15.091,15.091,15.091,,,,
583,06/15/18 06:00:00 PM,1550.0,15.282,15.282,15.282,,,,
584,06/15/18 07:00:00 PM,958.0,14.134,14.134,14.134,,,,
585,06/15/18 08:00:00 PM,3788.9,14.804,14.804,14.804,,,,
586,06/15/18 09:00:00 PM,43.1,13.076,13.076,13.076,,,,
587,06/15/18 10:00:00 PM,0.0,12.304,12.304,12.304,,,,
588,06/15/18 11:00:00 PM,0.0,11.722,11.722,11.722,,,,
589,06/16/18 12:00:00 AM,0.0,11.041,11.041,11.041,,,,
590,06/16/18 01:00:00 AM,0.0,11.139,11.139,11.139,,,,
591,06/16/18 02:00:00 AM,0.0,11.334,11.334,11.334,,,,
592,06/16/18 03:00:00 AM,0.0,10.357,10.357,10.357,,,,
593,06/16/18 04:00:00 AM,0.0,9.275,9.275,9.275,,,,
594,06/16/18 05:00:00 AM,10.8,8.779,8.779,8.779,,,,
595,06/16/18 06:00:00 AM,172.2,8.680,8.680,8.680,,,,
596,06/16/18 07:00:00 AM,1227.1,9.866,9.866,9.866,,,,
597,06/16/18 08:00:00 AM,1722.2,11.041,11.041,11.041,,,,
598,06/16/18 09:00:00 AM,2497.2,12.980,12.980,12.980,,,,
599,06/16/18 10:00:00 AM,2927.8,14.709,14.709,14.709,,,,
600,06/16/18 11:00:00 AM,6544.5,16.523,16.523,16.523,,,,
601,06/16/18 12:00:00 PM,3616.7,17.570,17.570,17.570,,,,
602,06/16/18 01:00:00 PM,4994.5,19.282,19.282,19.282,,,,
603,06/16/18 02:00:00 PM,3272.2,20.615,20.615,20.615,,,,
604,06/16/18 03:00:00 PM,3272.2,21.760,21.760,21.760,,,,
605,06/16/18 04:00:00 PM,4994.5,22.333,22.333,22.333,,,,
606,06/16/18 05:00:00 PM,4477.8,23.292,23.292,23.292,,,,
607,06/16/18 06:00:00 PM,3444.5,24.351,24.351,24.351,,,,
608,06/16/18 07:00:00 PM,3100.0,25.416,25.416,25.416,,,,
609,06/16/18 08:00:00 PM,3100.0,21.378,21.378,21.378,,,,
610,06/16/18 09:00:00 PM,150.7,17.189,17.189,17.189,,,,
611,06/16/18 10:00:00 PM,0.0,15.282,15.282,15.282,,,,
612,06/16/18 11:00:00 PM,0.0,14.517,14.517,14.517,,,,
613,06/17/18 12:00:00 AM,0.0,14.038,14.038,14.038,,,,
614,06/17/18 01:00:00 AM,0.0,13.750,13.750,13.750,,,,
615,06/17/18 02:00:00 AM,0.0,12.980,12.980,12.980,,,,
616,06/17/18 03:00:00 AM,0.0,12.497,12.497,12.497,,,,
617,06/17/18 04:00:00 AM,0.0,12.110,12.110,12.110,,,,
618,06/17/18 05:00:00 AM,21.5,11.916,11.916,11.916,,,,
619,06/17/18 06:00:00 AM,139.9,11.819,11.819,11.819,,,,
620,06/17/18 07:00:00 AM,1130.2,12.497,12.497,12.497,,,,
621,06/17/18 08:00:00 AM,1722.2,14.038,14.038,14.038,,,,
622,06/17/18 09:00:00 AM,2497.2,16.237,16.237,16.237,,,,
623,06/17/18 10:00:00 AM,3100.0,18.521,18.521,18.521,,,,
624,06/17/18 11:00:00 AM,7577.8,20.710,20.710,20.710,,,,
625,06/17/18 12:00:00 PM,3788.9,21.664,21.664,21.664,,,,
626,06/17/18 01:00:00 PM,5511.1,23.292,23.292,23.292,,,,
627,06/17/18 02:00:00 PM,3788.9,24.738,24.738,24.738,,,,
628,06/17/18 03:00:00 PM,3788.9,24.641,24.641,24.641,,,,
629,06/17/18 04:00:00 PM,3616.7,24.738,24.738,24.738,,,,
630,06/17/18 05:00:00 PM,3100.0,25.319,25.319,25.319,,,,
631,06/17/18 06:00:00 PM,3100.0,25.708,25.708,25.708,,,,
632,06/17/18 07:00:00 PM,4133.4,27.173,27.173,27.173,,,,
633,06/17/18 08:00:00 PM,1808.3,22.142,22.142,22.142,,,,
634,06/17/18 09:00:00 PM,269.1,18.140,18.140,18.140,,,,
635,06/17/18 10:00:00 PM,0.0,16.808,16.808,16.808,,,,
636,06/17/18 11:00:00 PM,0.0,15.951,15.951,15.951,,,,
637,06/18/18 12:00:00 AM,0.0,15.855,15.855,15.855,,,,
638,06/18/18 01:00:00 AM,0.0,15.378,15.378,15.378,,,,
639,06/18/18 02:00:00 AM,0.0,14.900,14.900,14.900,,,,
640,06/18/18 03:00:00 AM,0.0,14.325,14.325,14.325,,,,
641,06/18/18 04:00:00 AM,0.0,13.750,13.750,13.750,,,,
642,06/18/18 05:00:00 AM,21.5,13.173,13.173,13.173,,,,
643,06/18/18 06:00:00 AM,161.5,13.269,13.269,13.269,,,,
644,06/18/18 07:00:00 AM,1108.7,14.134,14.134,14.134,,,,
645,06/18/18 08:00:00 AM,1722.2,15.760,15.760,15.760,,,,
646,06/18/18 09:00:00 AM,2497.2,18.331,18.331,18.331,,,,
647,06/18/18 10:00:00 AM,3100.0,20.138,20.138,20.138,,,,
648,06/18/18 11:00:00 AM,7577.8,22.333,22.333,22.333,,,,
649,06/18/18 12:00:00 PM,3616.7,23.100,23.100,23.100,,,,
650,06/18/18 01:00:00 PM,4994.5,24.448,24.448,24.448,,,,
651,06/18/18 02:00:00 PM,3272.2,25.708,25.708,25.708,,,,
652,06/18/18 03:00:00 PM,3272.2,26.585,26.585,26.585,,,,
653,06/18/18 04:00:00 PM,4133.4,27.173,27.173,27.173,,,,
654,06/18/18 05:00:00 PM,2927.8,27.862,27.862,27.862,,,,
655,06/18/18 06:00:00 PM,3272.2,27.567,27.567,27.567,,,,
656,06/18/18 07:00:00 PM,3272.2,28.555,28.555,28.555,,,,
657,06/18/18 08:00:00 PM,2927.8,24.062,24.062,24.062,,,,
658,06/18/18 09:00:00 PM,204.5,19.758,19.758,19.758,,,,
659,06/18/18 10:00:00 PM,0.0,18.331,18.331,18.331,,,,
660,06/18/18 11:00:00 PM,0.0,17.189,17.189,17.189,,,,
661,06/19/18 12:00:00 AM,0.0,16.808,16.808,16.808,,,,
662,06/19/18 01:00:00 AM,0.0,16.141,16.141,16.141,,,,
663,06/19/18 02:00:00 AM,0.0,15.951,15.951,15.951,,,,
664,06/19/18 03:00:00 AM,0.0,15.473,15.473,15.473,,,,
665,06/19/18 04:00:00 AM,0.0,14.996,14.996,14.996,,,,
666,06/19/18 05:00:00 AM,10.8,14.709,14.709,14.709,,,,
667,06/19/18 06:00:00 AM,215.3,14.421,14.421,14.421,,,,
668,06/19/18 07:00:00 AM,1345.5,15.664,15.664,15.664,,,,
669,06/19/18 08:00:00 AM,1722.2,17.094,17.094,17.094,,,,
670,06/19/18 09:00:00 AM,2497.2,18.140,18.140,18.140,,,,
671,06/19/18 10:00:00 AM,3100.0,19.187,19.187,19.187,,,,
672,06/19/18 11:00:00 AM,6200.0,20.329,20.329,20.329,,,,
673,06/19/18 12:00:00 PM,3788.9,21.569,21.569,21.569,,,,
674,06/19/18 01:00:00 PM,5338.9,22.621,22.621,22.621,,,,
675,06/19/18 02:00:00 PM,3444.5,23.869,23.869,23.869,,,,
676,06/19/18 03:00:00 PM,3616.7,24.351,24.351,24.351,,,,
677,06/19/18 04:00:00 PM,3272.2,24.738,24.738,24.738,,,,
678,06/19/18 05:00:00 PM,6544.5,25.222,25.222,25.222,,,,
679,06/19/18 06:00:00 PM,3961.1,25.416,25.416,25.416,,,,
680,06/19/18 07:00:00 PM,3272.2,26.683,26.683,26.683,,,,
681,06/19/18 08:00:00 PM,3100.0,23.004,23.004,23.004,,,,
682,06/19/18 09:00:00 PM,204.5,19.092,19.092,19.092,,,,
683,06/19/18 10:00:00 PM,0.0,17.665,17.665,17.665,,,,
684,06/19/18 11:00:00 PM,0.0,16.332,16.332,16.332,,,,
685,06/20/18 12:00:00 AM,0.0,16.237,16.237,16.237,,,,
686,06/20/18 01:00:00 AM,0.0,16.237,16.237,16.237,,,,
687,06/20/18 02:00:00 AM,0.0,16.141,16.141,16.141,,,,
688,06/20/18 03:00:00 AM,0.0,15.855,15.855,15.855,,,,
689,06/20/18 04:00:00 AM,0.0,15.282,15.282,15.282,,,,
690,06/20/18 05:00:00 AM,86.1,15.091,15.091,15.091,,,,
691,06/20/18 06:00:00 AM,419.8,15.760,15.760,15.760,,,,
692,06/20/18 07:00:00 AM,1259.4,16.332,16.332,16.332,,,,
693,06/20/18 08:00:00 AM,1377.8,17.950,17.950,17.950,,,,
694,06/20/18 09:00:00 AM,3272.2,19.853,19.853,19.853,,,,
695,06/20/18 10:00:00 AM,1550.0,20.996,20.996,20.996,,,,
696,06/20/18 11:00:00 AM,2238.9,21.378,21.378,21.378,,,,
697,06/20/18 12:00:00 PM,5166.7,23.581,23.581,23.581,,,,
698,06/20/18 01:00:00 PM,4822.3,24.448,24.448,24.448,,,,
699,06/20/18 02:00:00 PM,3100.0,24.545,24.545,24.545,,,,
700,06/20/18 03:00:00 PM,4994.5,25.028,25.028,25.028,,,,
701,06/20/18 04:00:00 PM,3100.0,25.610,25.610,25.610,,,,
702,06/20/18 05:00:00 PM,3100.0,26.390,26.390,26.390,,,,
703,06/20/18 06:00:00 PM,2583.4,25.708,25.708,25.708,,,,
704,06/20/18 07:00:00 PM,4650.0,26.977,26.977,26.977,,,,
705,06/20/18 08:00:00 PM,807.3,22.525,22.525,22.525,,,,
706,06/20/18 09:00:00 PM,96.9,20.424,20.424,20.424,,,,
707,06/20/18 10:00:00 PM,0.0,18.901,18.901,18.901,,,,
708,06/20/18 11:00:00 PM,0.0,17.665,17.665,17.665,,,,
709,06/21/18 12:00:00 AM,0.0,16.523,16.523,16.523,,,,
710,06/21/18 01:00:00 AM,0.0,16.618,16.618,16.618,,,,
711,06/21/18 02:00:00 AM,0.0,16.427,16.427,16.427,,,,
712,06/21/18 03:00:00 AM,0.0,16.046,16.046,16.046,,,,
713,06/21/18 04:00:00 AM,0.0,15.473,15.473,15.473,,,,
714,06/21/18 05:00:00 AM,10.8,14.421,14.421,14.421,,,,
715,06/21/18 06:00:00 AM,247.6,14.230,14.230,14.230,,,,
716,06/21/18 07:00:00 AM,333.7,13.654,13.654,13.654,,,,
717,06/21/18 08:00:00 AM,527.4,12.980,12.980,12.980,,,,
718,06/21/18 09:00:00 AM,742.7,13.654,13.654,13.654,,,,
719,06/21/18 10:00:00 AM,1550.0,13.558,13.558,13.558,,,,
720,06/21/18 11:00:00 AM,1550.0,14.709,14.709,14.709,,,,
721,06/21/18 12:00:00 PM,1356.3,14.517,14.517,14.517,,,,
722,06/21/18 01:00:00 PM,1054.9,14.709,14.709,14.709,,,,
723,06/21/18 02:00:00 PM,2583.4,15.760,15.760,15.760,,,,
724,06/21/18 03:00:00 PM,1636.1,16.427,16.427,16.427,,,,
725,06/21/18 04:00:00 PM,2066.7,16.713,16.713,16.713,,,,
726,06/21/18 05:00:00 PM,1722.2,16.999,16.999,16.999,,,,
727,06/21/18 06:00:00 PM,1463.9,17.189,17.189,17.189,,,,
728,06/21/18 07:00:00 PM,3444.5,18.521,18.521,18.521,,,,
729,06/21/18 08:00:00 PM,2755.6,18.996,18.996,18.996,,,,
