"Plot Title: TL005"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 1266565, SEN S/N: 1266565, LBL: temp)","Intensity, Lux (LGR S/N: 1266565, SEN S/N: 1266565, LBL: li)","Max: Temperature, °C (LGR S/N: 1266565)","Min: Temperature, °C (LGR S/N: 1266565)","Avg: Temperature, °C (LGR S/N: 1266565)","Bad Battery (LGR S/N: 1266565)","Coupler Attached (LGR S/N: 1266565)","Host Connected (LGR S/N: 1266565)","Stopped (LGR S/N: 1266565)","End Of File (LGR S/N: 1266565)"
627,06/17/18 02:00:00 PM,12.883,3272.2,12.883,12.883,12.883,,,,,
628,06/17/18 03:00:00 PM,13.558,4133.4,13.558,13.558,13.558,,,,,
629,06/17/18 04:00:00 PM,13.750,4305.6,13.750,13.750,13.750,,,,,
630,06/17/18 05:00:00 PM,13.750,3616.7,13.750,13.750,13.750,,,,,
631,06/17/18 06:00:00 PM,13.654,3616.7,13.654,13.654,13.654,,,,,
632,06/17/18 07:00:00 PM,13.461,1808.3,13.461,13.461,13.461,,,,,
633,06/17/18 08:00:00 PM,12.980,344.4,12.980,12.980,12.980,,,,,
634,06/17/18 09:00:00 PM,12.690,150.7,12.690,12.690,12.690,,,,,
635,06/17/18 10:00:00 PM,12.401,0.0,12.401,12.401,12.401,,,,,
636,06/17/18 11:00:00 PM,12.110,0.0,12.110,12.110,12.110,,,,,
637,06/18/18 12:00:00 AM,11.819,0.0,11.819,11.819,11.819,,,,,
638,06/18/18 01:00:00 AM,11.625,0.0,11.625,11.625,11.625,,,,,
639,06/18/18 02:00:00 AM,11.528,0.0,11.528,11.528,11.528,,,,,
640,06/18/18 03:00:00 AM,11.334,0.0,11.334,11.334,11.334,,,,,
641,06/18/18 04:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
642,06/18/18 05:00:00 AM,11.041,0.0,11.041,11.041,11.041,,,,,
643,06/18/18 06:00:00 AM,10.846,172.2,10.846,10.846,10.846,,,,,
644,06/18/18 07:00:00 AM,10.748,495.1,10.748,10.748,10.748,,,,,
645,06/18/18 08:00:00 AM,10.846,1636.1,10.846,10.846,10.846,,,,,
646,06/18/18 09:00:00 AM,11.139,2669.5,11.139,11.139,11.139,,,,,
647,06/18/18 10:00:00 AM,11.431,2411.1,11.431,11.431,11.431,,,,,
648,06/18/18 11:00:00 AM,14.038,49600.3,14.038,14.038,14.038,,,,,
649,06/18/18 12:00:00 PM,12.883,10333.4,12.883,12.883,12.883,,,,,
650,06/18/18 01:00:00 PM,13.558,14466.8,13.558,13.558,13.558,,,,,
651,06/18/18 02:00:00 PM,13.750,1722.2,13.750,13.750,13.750,,,,,
652,06/18/18 03:00:00 PM,14.230,1722.2,14.230,14.230,14.230,,,,,
653,06/18/18 04:00:00 PM,14.709,1808.3,14.709,14.709,14.709,,,,,
654,06/18/18 05:00:00 PM,14.900,1463.9,14.900,14.900,14.900,,,,,
655,06/18/18 06:00:00 PM,15.760,13777.9,15.760,15.760,15.760,,,,,
656,06/18/18 07:00:00 PM,15.378,1248.6,15.378,15.378,15.378,,,,,
657,06/18/18 08:00:00 PM,14.900,355.2,14.900,14.900,14.900,,,,,
658,06/18/18 09:00:00 PM,14.613,118.4,14.613,14.613,14.613,,,,,
659,06/18/18 10:00:00 PM,14.230,0.0,14.230,14.230,14.230,,,,,
660,06/18/18 11:00:00 PM,13.846,0.0,13.846,13.846,13.846,,,,,
661,06/19/18 12:00:00 AM,13.654,0.0,13.654,13.654,13.654,,,,,
662,06/19/18 01:00:00 AM,13.365,0.0,13.365,13.365,13.365,,,,,
663,06/19/18 02:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
664,06/19/18 03:00:00 AM,12.787,0.0,12.787,12.787,12.787,,,,,
665,06/19/18 04:00:00 AM,12.594,0.0,12.594,12.594,12.594,,,,,
666,06/19/18 05:00:00 AM,12.401,0.0,12.401,12.401,12.401,,,,,
667,06/19/18 06:00:00 AM,12.207,344.4,12.207,12.207,12.207,,,,,
668,06/19/18 07:00:00 AM,12.207,1097.9,12.207,12.207,12.207,,,,,
669,06/19/18 08:00:00 AM,12.207,1894.5,12.207,12.207,12.207,,,,,
670,06/19/18 09:00:00 AM,12.401,2755.6,12.401,12.401,12.401,,,,,
671,06/19/18 10:00:00 AM,12.690,3272.2,12.690,12.690,12.690,,,,,
672,06/19/18 11:00:00 AM,15.378,46844.8,15.378,15.378,15.378,,,,,
673,06/19/18 12:00:00 PM,13.942,9300.1,13.942,13.942,13.942,,,,,
674,06/19/18 01:00:00 PM,14.230,3616.7,14.230,14.230,14.230,,,,,
675,06/19/18 02:00:00 PM,14.517,2066.7,14.517,14.517,14.517,,,,,
676,06/19/18 03:00:00 PM,14.900,1894.5,14.900,14.900,14.900,,,,,
677,06/19/18 04:00:00 PM,15.282,2066.7,15.282,15.282,15.282,,,,,
678,06/19/18 05:00:00 PM,15.378,1636.1,15.378,15.378,15.378,,,,,
679,06/19/18 06:00:00 PM,16.141,11022.3,16.141,16.141,16.141,,,,,
680,06/19/18 07:00:00 PM,15.951,1270.1,15.951,15.951,15.951,,,,,
681,06/19/18 08:00:00 PM,15.473,387.5,15.473,15.473,15.473,,,,,
682,06/19/18 09:00:00 PM,15.187,107.6,15.187,15.187,15.187,,,,,
683,06/19/18 10:00:00 PM,14.900,0.0,14.900,14.900,14.900,,,,,
684,06/19/18 11:00:00 PM,14.517,0.0,14.517,14.517,14.517,,,,,
685,06/20/18 12:00:00 AM,14.230,0.0,14.230,14.230,14.230,,,,,
686,06/20/18 01:00:00 AM,14.038,0.0,14.038,14.038,14.038,,,,,
687,06/20/18 02:00:00 AM,13.846,0.0,13.846,13.846,13.846,,,,,
688,06/20/18 03:00:00 AM,13.558,0.0,13.558,13.558,13.558,,,,,
689,06/20/18 04:00:00 AM,13.365,0.0,13.365,13.365,13.365,,,,,
690,06/20/18 05:00:00 AM,13.173,43.1,13.173,13.173,13.173,,,,,
691,06/20/18 06:00:00 AM,13.076,656.6,13.076,13.076,13.076,,,,,
692,06/20/18 07:00:00 AM,13.076,785.8,13.076,13.076,13.076,,,,,
693,06/20/18 08:00:00 AM,13.173,2411.1,13.173,13.173,13.173,,,,,
694,06/20/18 09:00:00 AM,13.461,3961.1,13.461,13.461,13.461,,,,,
695,06/20/18 10:00:00 AM,13.558,2325.0,13.558,13.558,13.558,,,,,
696,06/20/18 11:00:00 AM,14.038,4650.0,14.038,14.038,14.038,,,,,
697,06/20/18 12:00:00 PM,14.517,10677.8,14.517,14.517,14.517,,,,,
698,06/20/18 01:00:00 PM,14.804,5338.9,14.804,14.804,14.804,,,,,
699,06/20/18 02:00:00 PM,15.091,3272.2,15.091,15.091,15.091,,,,,
700,06/20/18 03:00:00 PM,15.187,2583.4,15.187,15.187,15.187,,,,,
701,06/20/18 04:00:00 PM,15.378,3100.0,15.378,15.378,15.378,,,,,
702,06/20/18 05:00:00 PM,15.473,2325.0,15.473,15.473,15.473,,,,,
703,06/20/18 06:00:00 PM,15.760,3961.1,15.760,15.760,15.760,,,,,
704,06/20/18 07:00:00 PM,15.855,2152.8,15.855,15.855,15.855,,,,,
705,06/20/18 08:00:00 PM,15.664,549.0,15.664,15.664,15.664,,,,,
706,06/20/18 09:00:00 PM,15.473,21.5,15.473,15.473,15.473,,,,,
707,06/20/18 10:00:00 PM,15.282,0.0,15.282,15.282,15.282,,,,,
708,06/20/18 11:00:00 PM,14.996,0.0,14.996,14.996,14.996,,,,,
709,06/21/18 12:00:00 AM,14.804,0.0,14.804,14.804,14.804,,,,,
710,06/21/18 01:00:00 AM,14.613,0.0,14.613,14.613,14.613,,,,,
711,06/21/18 02:00:00 AM,14.421,0.0,14.421,14.421,14.421,,,,,
712,06/21/18 03:00:00 AM,14.230,0.0,14.230,14.230,14.230,,,,,
713,06/21/18 04:00:00 AM,14.038,0.0,14.038,14.038,14.038,,,,,
714,06/21/18 05:00:00 AM,13.846,0.0,13.846,13.846,13.846,,,,,
715,06/21/18 06:00:00 AM,13.654,549.0,13.654,13.654,13.654,,,,,
716,06/21/18 07:00:00 AM,13.461,1087.2,13.461,13.461,13.461,,,,,
717,06/21/18 08:00:00 AM,13.269,236.8,13.269,13.269,13.269,,,,,
718,06/21/18 09:00:00 AM,13.269,1141.0,13.269,13.269,13.269,,,,,
719,06/21/18 10:00:00 AM,13.173,1808.3,13.173,13.173,13.173,,,,,
720,06/21/18 11:00:00 AM,13.173,2927.8,13.173,13.173,13.173,,,,,
721,06/21/18 12:00:00 PM,13.173,2066.7,13.173,13.173,13.173,,,,,
722,06/21/18 01:00:00 PM,13.076,1259.4,13.076,13.076,13.076,,,,,
723,06/21/18 02:00:00 PM,13.269,3444.5,13.269,13.269,13.269,,,,,
724,06/21/18 03:00:00 PM,13.269,2583.4,13.269,13.269,13.269,,,,,
725,06/21/18 04:00:00 PM,13.173,1550.0,13.173,13.173,13.173,,,,,
726,06/21/18 05:00:00 PM,13.269,2497.2,13.269,13.269,13.269,,,,,
727,06/21/18 06:00:00 PM,13.365,1227.1,13.365,13.365,13.365,,,,,
728,06/21/18 07:00:00 PM,13.461,1722.2,13.461,13.461,13.461,,,,,
729,06/21/18 08:00:00 PM,13.269,839.6,13.269,13.269,13.269,,,,,
730,06/21/18 09:00:00 PM,13.076,86.1,13.076,13.076,13.076,,,,,
731,06/21/18 10:00:00 PM,12.980,0.0,12.980,12.980,12.980,,,,,
732,06/21/18 11:00:00 PM,12.883,0.0,12.883,12.883,12.883,,,,,
733,06/22/18 12:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
734,06/22/18 01:00:00 AM,12.594,0.0,12.594,12.594,12.594,,,,,
735,06/22/18 02:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
736,06/22/18 03:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
737,06/22/18 04:00:00 AM,12.304,0.0,12.304,12.304,12.304,,,,,
738,06/22/18 05:00:00 AM,12.207,0.0,12.207,12.207,12.207,,,,,
739,06/22/18 06:00:00 AM,12.013,118.4,12.013,12.013,12.013,,,,,
740,06/22/18 07:00:00 AM,11.916,387.5,11.916,11.916,11.916,,,,,
741,06/22/18 08:00:00 AM,11.916,473.6,11.916,11.916,11.916,,,,,
742,06/22/18 09:00:00 AM,11.819,721.2,11.819,11.819,11.819,,,,,
743,06/22/18 10:00:00 AM,11.722,602.8,11.722,11.722,11.722,,,,,
744,06/22/18 11:00:00 AM,11.722,1033.3,11.722,11.722,11.722,,,,,
745,06/22/18 12:00:00 PM,11.819,2583.4,11.819,11.819,11.819,,,,,
746,06/22/18 01:00:00 PM,11.819,1313.2,11.819,11.819,11.819,,,,,
747,06/22/18 02:00:00 PM,11.722,828.8,11.722,11.722,11.722,,,,,
748,06/22/18 03:00:00 PM,11.819,1894.5,11.819,11.819,11.819,,,,,
749,06/22/18 04:00:00 PM,11.819,1636.1,11.819,11.819,11.819,,,,,
750,06/22/18 05:00:00 PM,11.819,710.4,11.819,11.819,11.819,,,,,
751,06/22/18 06:00:00 PM,11.916,3961.1,11.916,11.916,11.916,,,,,
752,06/22/18 07:00:00 PM,11.819,1259.4,11.819,11.819,11.819,,,,,
753,06/22/18 08:00:00 PM,11.819,452.1,11.819,11.819,11.819,,,,,
754,06/22/18 09:00:00 PM,11.722,32.3,11.722,11.722,11.722,,,,,
755,06/22/18 10:00:00 PM,11.528,0.0,11.528,11.528,11.528,,,,,
756,06/22/18 11:00:00 PM,11.528,0.0,11.528,11.528,11.528,,,,,
757,06/23/18 12:00:00 AM,11.431,0.0,11.431,11.431,11.431,,,,,
758,06/23/18 01:00:00 AM,11.334,0.0,11.334,11.334,11.334,,,,,
759,06/23/18 02:00:00 AM,11.334,0.0,11.334,11.334,11.334,,,,,
760,06/23/18 03:00:00 AM,11.236,0.0,11.236,11.236,11.236,,,,,
761,06/23/18 04:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
762,06/23/18 05:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
763,06/23/18 06:00:00 AM,11.041,43.1,11.041,11.041,11.041,,,,,
764,06/23/18 07:00:00 AM,11.041,301.4,11.041,11.041,11.041,,,,,
765,06/23/18 08:00:00 AM,11.041,484.4,11.041,11.041,11.041,,,,,
766,06/23/18 09:00:00 AM,11.139,1184.0,11.139,11.139,11.139,,,,,
767,06/23/18 10:00:00 AM,11.139,1334.7,11.139,11.139,11.139,,,,,
768,06/23/18 11:00:00 AM,11.236,2411.1,11.236,11.236,11.236,,,,,
769,06/23/18 12:00:00 PM,11.334,2152.8,11.334,11.334,11.334,,,,,
770,06/23/18 01:00:00 PM,11.431,2927.8,11.431,11.431,11.431,,,,,
771,06/23/18 02:00:00 PM,11.528,3100.0,11.528,11.528,11.528,,,,,
772,06/23/18 03:00:00 PM,11.722,3100.0,11.722,11.722,11.722,,,,,
773,06/23/18 04:00:00 PM,11.722,1722.2,11.722,11.722,11.722,,,,,
774,06/23/18 05:00:00 PM,11.819,1722.2,11.819,11.819,11.819,,,,,
775,06/23/18 06:00:00 PM,11.916,2325.0,11.916,11.916,11.916,,,,,
776,06/23/18 07:00:00 PM,11.916,1377.8,11.916,11.916,11.916,,,,,
777,06/23/18 08:00:00 PM,11.916,344.4,11.916,11.916,11.916,,,,,
778,06/23/18 09:00:00 PM,11.819,0.0,11.819,11.819,11.819,,,,,
779,06/23/18 10:00:00 PM,11.819,0.0,11.819,11.819,11.819,,,,,
780,06/23/18 11:00:00 PM,11.819,0.0,11.819,11.819,11.819,,,,,
781,06/24/18 12:00:00 AM,11.722,0.0,11.722,11.722,11.722,,,,,
782,06/24/18 01:00:00 AM,11.625,0.0,11.625,11.625,11.625,,,,,
783,06/24/18 02:00:00 AM,11.528,0.0,11.528,11.528,11.528,,,,,
784,06/24/18 03:00:00 AM,11.431,0.0,11.431,11.431,11.431,,,,,
785,06/24/18 04:00:00 AM,11.236,0.0,11.236,11.236,11.236,,,,,
786,06/24/18 05:00:00 AM,11.139,96.9,11.139,11.139,11.139,,,,,
787,06/24/18 06:00:00 AM,11.236,516.7,11.236,11.236,11.236,,,,,
788,06/24/18 07:00:00 AM,11.236,731.9,11.236,11.236,11.236,,,,,
789,06/24/18 08:00:00 AM,11.334,2066.7,11.334,11.334,11.334,,,,,
790,06/24/18 09:00:00 AM,11.625,4133.4,11.625,11.625,11.625,,,,,
791,06/24/18 10:00:00 AM,11.819,2583.4,11.819,11.819,11.819,,,,,
792,06/24/18 11:00:00 AM,14.709,49600.3,14.709,14.709,14.709,,,,,
793,06/24/18 12:00:00 PM,13.173,4305.6,13.173,13.173,13.173,,,,,
794,06/24/18 01:00:00 PM,13.269,5511.1,13.269,13.269,13.269,,,,,
795,06/24/18 02:00:00 PM,13.654,4994.5,13.654,13.654,13.654,,,,,
796,06/24/18 03:00:00 PM,13.942,5166.7,13.942,13.942,13.942,,,,,
797,06/24/18 04:00:00 PM,13.942,4133.4,13.942,13.942,13.942,,,,,
798,06/24/18 05:00:00 PM,13.942,2755.6,13.942,13.942,13.942,,,,,
799,06/24/18 06:00:00 PM,13.846,2152.8,13.846,13.846,13.846,,,,,
800,06/24/18 07:00:00 PM,13.750,1173.3,13.750,13.750,13.750,,,,,
801,06/24/18 08:00:00 PM,13.654,312.2,13.654,13.654,13.654,,,,,
802,06/24/18 09:00:00 PM,13.461,21.5,13.461,13.461,13.461,,,,,
803,06/24/18 10:00:00 PM,13.269,0.0,13.269,13.269,13.269,,,,,
804,06/24/18 11:00:00 PM,13.173,0.0,13.173,13.173,13.173,,,,,
805,06/25/18 12:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
806,06/25/18 01:00:00 AM,12.980,0.0,12.980,12.980,12.980,,,,,
807,06/25/18 02:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
808,06/25/18 03:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
809,06/25/18 04:00:00 AM,12.401,0.0,12.401,12.401,12.401,,,,,
810,06/25/18 05:00:00 AM,12.207,0.0,12.207,12.207,12.207,,,,,
811,06/25/18 06:00:00 AM,12.013,0.0,12.013,12.013,12.013,,,,,
812,06/25/18 07:00:00 AM,11.819,64.6,11.819,11.819,11.819,,,,,
813,06/25/18 08:00:00 AM,11.625,301.4,11.625,11.625,11.625,,,,,
814,06/25/18 09:00:00 AM,11.528,1151.7,11.528,11.528,11.528,,,,,
815,06/25/18 10:00:00 AM,11.625,2238.9,11.625,11.625,11.625,,,,,
816,06/25/18 11:00:00 AM,12.401,5338.9,12.401,12.401,12.401,,,,,
817,06/25/18 12:00:00 PM,11.916,5166.7,11.916,11.916,11.916,,,,,
818,06/25/18 01:00:00 PM,12.207,3444.5,12.207,12.207,12.207,,,,,
819,06/25/18 02:00:00 PM,11.916,1054.9,11.916,11.916,11.916,,,,,
820,06/25/18 03:00:00 PM,12.110,4305.6,12.110,12.110,12.110,,,,,
821,06/25/18 04:00:00 PM,12.013,1636.1,12.013,12.013,12.013,,,,,
822,06/25/18 05:00:00 PM,11.916,3272.2,11.916,11.916,11.916,,,,,
823,06/25/18 06:00:00 PM,11.819,882.6,11.819,11.819,11.819,,,,,
824,06/25/18 07:00:00 PM,11.722,269.1,11.722,11.722,11.722,,,,,
825,06/25/18 08:00:00 PM,11.528,86.1,11.528,11.528,11.528,,,,,
826,06/25/18 09:00:00 PM,11.334,129.2,11.334,11.334,11.334,,,,,
827,06/25/18 10:00:00 PM,11.041,0.0,11.041,11.041,11.041,,,,,
828,06/25/18 11:00:00 PM,10.846,0.0,10.846,10.846,10.846,,,,,
829,06/26/18 12:00:00 AM,10.748,0.0,10.748,10.748,10.748,,,,,
830,06/26/18 01:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
831,06/26/18 02:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
832,06/26/18 03:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
833,06/26/18 04:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
834,06/26/18 05:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
835,06/26/18 06:00:00 AM,10.161,344.4,10.161,10.161,10.161,,,,,
836,06/26/18 07:00:00 AM,10.161,904.2,10.161,10.161,10.161,,,,,
837,06/26/18 08:00:00 AM,10.161,387.5,10.161,10.161,10.161,,,,,
838,06/26/18 09:00:00 AM,10.161,1205.6,10.161,10.161,10.161,,,,,
839,06/26/18 10:00:00 AM,10.259,3272.2,10.259,10.259,10.259,,,,,
840,06/26/18 11:00:00 AM,10.357,2755.6,10.357,10.357,10.357,,,,,
841,06/26/18 12:00:00 PM,10.944,7233.4,10.944,10.944,10.944,,,,,
842,06/26/18 01:00:00 PM,10.846,1463.9,10.846,10.846,10.846,,,,,
843,06/26/18 02:00:00 PM,10.944,1808.3,10.944,10.944,10.944,,,,,
844,06/26/18 03:00:00 PM,10.944,2152.8,10.944,10.944,10.944,,,,,
845,06/26/18 04:00:00 PM,10.944,1894.5,10.944,10.944,10.944,,,,,
846,06/26/18 05:00:00 PM,11.041,2411.1,11.041,11.041,11.041,,,,,
847,06/26/18 06:00:00 PM,11.819,12400.1,11.819,11.819,11.819,,,,,
848,06/26/18 07:00:00 PM,11.625,1033.3,11.625,11.625,11.625,,,,,
849,06/26/18 08:00:00 PM,11.236,236.8,11.236,11.236,11.236,,,,,
850,06/26/18 09:00:00 PM,11.041,0.0,11.041,11.041,11.041,,,,,
851,06/26/18 10:00:00 PM,10.846,0.0,10.846,10.846,10.846,,,,,
852,06/26/18 11:00:00 PM,10.651,0.0,10.651,10.651,10.651,,,,,
853,06/27/18 12:00:00 AM,10.455,0.0,10.455,10.455,10.455,,,,,
854,06/27/18 01:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
855,06/27/18 02:00:00 AM,10.063,0.0,10.063,10.063,10.063,,,,,
856,06/27/18 03:00:00 AM,9.965,0.0,9.965,9.965,9.965,,,,,
857,06/27/18 04:00:00 AM,9.866,0.0,9.866,9.866,9.866,,,,,
858,06/27/18 05:00:00 AM,9.866,0.0,9.866,9.866,9.866,,,,,
859,06/27/18 06:00:00 AM,9.866,409.0,9.866,9.866,9.866,,,,,
860,06/27/18 07:00:00 AM,9.866,1033.3,9.866,9.866,9.866,,,,,
861,06/27/18 08:00:00 AM,10.063,2497.2,10.063,10.063,10.063,,,,,
862,06/27/18 09:00:00 AM,10.357,4650.0,10.357,10.357,10.357,,,,,
863,06/27/18 10:00:00 AM,10.651,5166.7,10.651,10.651,10.651,,,,,
864,06/27/18 11:00:00 AM,12.690,38578.0,12.690,12.690,12.690,,,,,
865,06/27/18 12:00:00 PM,11.528,5166.7,11.528,11.528,11.528,,,,,
866,06/27/18 01:00:00 PM,11.722,3788.9,11.722,11.722,11.722,,,,,
867,06/27/18 02:00:00 PM,11.916,4650.0,11.916,11.916,11.916,,,,,
868,06/27/18 03:00:00 PM,12.110,4822.3,12.110,12.110,12.110,,,,,
869,06/27/18 04:00:00 PM,12.304,3616.7,12.304,12.304,12.304,,,,,
870,06/27/18 05:00:00 PM,12.304,3100.0,12.304,12.304,12.304,,,,,
871,06/27/18 06:00:00 PM,12.497,3100.0,12.497,12.497,12.497,,,,,
872,06/27/18 07:00:00 PM,12.594,2583.4,12.594,12.594,12.594,,,,,
873,06/27/18 08:00:00 PM,12.207,559.7,12.207,12.207,12.207,,,,,
874,06/27/18 09:00:00 PM,12.013,43.1,12.013,12.013,12.013,,,,,
875,06/27/18 10:00:00 PM,11.916,0.0,11.916,11.916,11.916,,,,,
876,06/27/18 11:00:00 PM,11.722,0.0,11.722,11.722,11.722,,,,,
877,06/28/18 12:00:00 AM,11.528,0.0,11.528,11.528,11.528,,,,,
878,06/28/18 01:00:00 AM,11.431,0.0,11.431,11.431,11.431,,,,,
879,06/28/18 02:00:00 AM,11.334,0.0,11.334,11.334,11.334,,,,,
880,06/28/18 03:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
881,06/28/18 04:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
882,06/28/18 05:00:00 AM,11.041,0.0,11.041,11.041,11.041,,,,,
883,06/28/18 06:00:00 AM,10.846,0.0,10.846,10.846,10.846,,,,,
884,06/28/18 07:00:00 AM,10.748,96.9,10.748,10.748,10.748,,,,,
885,06/28/18 08:00:00 AM,10.651,172.2,10.651,10.651,10.651,,,,,
886,06/28/18 09:00:00 AM,10.553,129.2,10.553,10.553,10.553,,,,,
887,06/28/18 10:00:00 AM,10.553,215.3,10.553,10.553,10.553,,,,,
888,06/28/18 11:00:00 AM,10.455,710.4,10.455,10.455,10.455,,,,,
889,06/28/18 12:00:00 PM,10.455,538.2,10.455,10.455,10.455,,,,,
890,06/28/18 01:00:00 PM,10.455,570.5,10.455,10.455,10.455,,,,,
891,06/28/18 02:00:00 PM,10.357,861.1,10.357,10.357,10.357,,,,,
892,06/28/18 03:00:00 PM,10.357,430.6,10.357,10.357,10.357,,,,,
893,06/28/18 04:00:00 PM,10.357,559.7,10.357,10.357,10.357,,,,,
894,06/28/18 05:00:00 PM,10.357,1636.1,10.357,10.357,10.357,,,,,
895,06/28/18 06:00:00 PM,10.357,753.5,10.357,10.357,10.357,,,,,
896,06/28/18 07:00:00 PM,10.357,570.5,10.357,10.357,10.357,,,,,
897,06/28/18 08:00:00 PM,10.357,86.1,10.357,10.357,10.357,,,,,
898,06/28/18 09:00:00 PM,10.259,0.0,10.259,10.259,10.259,,,,,
899,06/28/18 10:00:00 PM,10.259,0.0,10.259,10.259,10.259,,,,,
900,06/28/18 11:00:00 PM,10.161,0.0,10.161,10.161,10.161,,,,,
901,06/29/18 12:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
902,06/29/18 01:00:00 AM,10.063,0.0,10.063,10.063,10.063,,,,,
903,06/29/18 02:00:00 AM,10.063,0.0,10.063,10.063,10.063,,,,,
904,06/29/18 03:00:00 AM,9.965,0.0,9.965,9.965,9.965,,,,,
905,06/29/18 04:00:00 AM,9.965,0.0,9.965,9.965,9.965,,,,,
906,06/29/18 05:00:00 AM,9.965,0.0,9.965,9.965,9.965,,,,,
907,06/29/18 06:00:00 AM,9.965,43.1,9.965,9.965,9.965,,,,,
908,06/29/18 07:00:00 AM,9.866,387.5,9.866,9.866,9.866,,,,,
909,06/29/18 08:00:00 AM,9.965,344.4,9.965,9.965,9.965,,,,,
910,06/29/18 09:00:00 AM,9.965,688.9,9.965,9.965,9.965,,,,,
911,06/29/18 10:00:00 AM,9.965,1377.8,9.965,9.965,9.965,,,,,
912,06/29/18 11:00:00 AM,10.063,1550.0,10.063,10.063,10.063,,,,,
913,06/29/18 12:00:00 PM,10.161,2927.8,10.161,10.161,10.161,,,,,
914,06/29/18 01:00:00 PM,10.161,1173.3,10.161,10.161,10.161,,,,,
915,06/29/18 02:00:00 PM,10.357,2755.6,10.357,10.357,10.357,,,,,
916,06/29/18 03:00:00 PM,10.357,1291.7,10.357,10.357,10.357,,,,,
917,06/29/18 04:00:00 PM,10.357,1808.3,10.357,10.357,10.357,,,,,
918,06/29/18 05:00:00 PM,10.455,2066.7,10.455,10.455,10.455,,,,,
919,06/29/18 06:00:00 PM,10.553,1011.8,10.553,10.553,10.553,,,,,
920,06/29/18 07:00:00 PM,10.553,538.2,10.553,10.553,10.553,,,,,
921,06/29/18 08:00:00 PM,10.553,645.8,10.553,10.553,10.553,,,,,
922,06/29/18 09:00:00 PM,10.455,0.0,10.455,10.455,10.455,,,,,
923,06/29/18 10:00:00 PM,10.357,0.0,10.357,10.357,10.357,,,,,
924,06/29/18 11:00:00 PM,10.357,0.0,10.357,10.357,10.357,,,,,
925,06/30/18 12:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
926,06/30/18 01:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
927,06/30/18 02:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
928,06/30/18 03:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
929,06/30/18 04:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
930,06/30/18 05:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
931,06/30/18 06:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
932,06/30/18 07:00:00 AM,10.161,193.8,10.161,10.161,10.161,,,,,
933,06/30/18 08:00:00 AM,10.161,236.8,10.161,10.161,10.161,,,,,
934,06/30/18 09:00:00 AM,10.161,409.0,10.161,10.161,10.161,,,,,
935,06/30/18 10:00:00 AM,10.161,236.8,10.161,10.161,10.161,,,,,
936,06/30/18 11:00:00 AM,10.259,882.6,10.259,10.259,10.259,,,,,
937,06/30/18 12:00:00 PM,10.259,968.8,10.259,10.259,10.259,,,,,
938,06/30/18 01:00:00 PM,10.259,624.3,10.259,10.259,10.259,,,,,
939,06/30/18 02:00:00 PM,10.357,882.6,10.357,10.357,10.357,,,,,
940,06/30/18 03:00:00 PM,10.357,549.0,10.357,10.357,10.357,,,,,
941,06/30/18 04:00:00 PM,10.357,990.3,10.357,10.357,10.357,,,,,
942,06/30/18 05:00:00 PM,10.259,387.5,10.259,10.259,10.259,,,,,
943,06/30/18 06:00:00 PM,10.259,129.2,10.259,10.259,10.259,,,,,
944,06/30/18 07:00:00 PM,10.161,107.6,10.161,10.161,10.161,,,,,
945,06/30/18 08:00:00 PM,10.161,139.9,10.161,10.161,10.161,,,,,
946,06/30/18 09:00:00 PM,10.063,0.0,10.063,10.063,10.063,,,,,
947,06/30/18 10:00:00 PM,10.063,0.0,10.063,10.063,10.063,,,,,
948,06/30/18 11:00:00 PM,9.965,0.0,9.965,9.965,9.965,,,,,
949,07/01/18 12:00:00 AM,9.866,0.0,9.866,9.866,9.866,,,,,
