"Plot Title: sostpro"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Temp)","Intensity, Lux (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Light)","Coupler Attached (LGR S/N: 10797073)","Host Connected (LGR S/N: 10797073)","Stopped (LGR S/N: 10797073)","End Of File (LGR S/N: 10797073)"
221,06/09/18 04:00:00 PM,11.528,656.6,,,,
222,06/09/18 05:00:00 PM,10.651,505.9,,,,
223,06/09/18 06:00:00 PM,11.625,1216.3,,,,
224,06/09/18 07:00:00 PM,11.334,279.9,,,,
225,06/09/18 08:00:00 PM,10.553,129.2,,,,
226,06/09/18 09:00:00 PM,10.259,0.0,,,,
227,06/09/18 10:00:00 PM,9.373,0.0,,,,
228,06/09/18 11:00:00 PM,9.275,0.0,,,,
229,06/10/18 12:00:00 AM,9.077,0.0,,,,
230,06/10/18 01:00:00 AM,8.879,0.0,,,,
231,06/10/18 02:00:00 AM,8.581,0.0,,,,
232,06/10/18 03:00:00 AM,8.382,0.0,,,,
233,06/10/18 04:00:00 AM,8.680,0.0,,,,
234,06/10/18 05:00:00 AM,8.282,0.0,,,,
235,06/10/18 06:00:00 AM,8.182,0.0,,,,
236,06/10/18 07:00:00 AM,7.882,118.4,,,,
237,06/10/18 08:00:00 AM,8.182,678.1,,,,
238,06/10/18 09:00:00 AM,8.680,43.1,,,,
239,06/10/18 10:00:00 AM,9.373,1463.9,,,,
240,06/10/18 11:00:00 AM,9.275,1237.9,,,,
241,06/10/18 12:00:00 PM,11.528,4650.0,,,,
242,06/10/18 01:00:00 PM,13.076,4650.0,,,,
243,06/10/18 02:00:00 PM,11.722,1463.9,,,,
244,06/10/18 03:00:00 PM,12.883,2238.9,,,,
245,06/10/18 04:00:00 PM,11.916,1377.8,,,,
246,06/10/18 05:00:00 PM,12.304,925.7,,,,
247,06/10/18 06:00:00 PM,11.625,430.6,,,,
248,06/10/18 07:00:00 PM,10.944,462.9,,,,
249,06/10/18 08:00:00 PM,9.669,32.3,,,,
250,06/10/18 09:00:00 PM,9.275,0.0,,,,
251,06/10/18 10:00:00 PM,8.978,0.0,,,,
252,06/10/18 11:00:00 PM,7.381,0.0,,,,
253,06/11/18 12:00:00 AM,7.481,0.0,,,,
254,06/11/18 01:00:00 AM,7.882,0.0,,,,
255,06/11/18 02:00:00 AM,7.983,0.0,,,,
256,06/11/18 03:00:00 AM,8.282,0.0,,,,
257,06/11/18 04:00:00 AM,8.382,0.0,,,,
258,06/11/18 05:00:00 AM,8.382,0.0,,,,
259,06/11/18 06:00:00 AM,8.481,10.8,,,,
260,06/11/18 07:00:00 AM,8.879,118.4,,,,
261,06/11/18 08:00:00 AM,9.176,527.4,,,,
262,06/11/18 09:00:00 AM,9.866,742.7,,,,
263,06/11/18 10:00:00 AM,10.357,1636.1,,,,
264,06/11/18 11:00:00 AM,10.748,376.7,,,,
265,06/11/18 12:00:00 PM,12.401,1463.9,,,,
